LAT-Ikeja,LON-Ikeja,YEAR,MO,DY,T-MAX Ikeja,T-MIN Ikeja,RH-Ikeja,T-Ikeja 
6.61031,3.34771,2014,9,9,26.05,23.12,92.82,24.37
6.61031,3.34771,2014,9,10,27.86,22.8,89.79,24.81
6.61031,3.34771,2014,9,11,28.13,22.74,89.68,25.06
6.61031,3.34771,2014,9,12,27.8,23.1,90.83,24.85
6.61031,3.34771,2014,9,13,27.84,22.83,89.38,25.06
6.61031,3.34771,2014,9,14,28.01,22.73,89.82,25.1
6.61031,3.34771,2014,9,15,28.59,23.35,90.14,25.32
6.61031,3.34771,2014,9,16,26.7,22.86,91.38,24.5
6.61031,3.34771,2014,9,17,26.42,22.81,92.3,24.36
6.61031,3.34771,2014,9,18,27.99,22.77,89.78,25.02
6.61031,3.34771,2014,9,19,28.49,22.89,88.63,25.31
6.61031,3.34771,2014,9,20,27.46,23.54,91.52,24.9
6.61031,3.34771,2014,9,21,26.25,23.25,92.67,24.52
6.61031,3.34771,2014,9,22,28.88,23.01,88.1,25.57
6.61031,3.34771,2014,9,23,27.61,23.76,91.39,25.21
6.61031,3.34771,2014,9,24,27.65,23.4,91.28,25.12
6.61031,3.34771,2014,9,25,27.52,22.94,90.98,24.93
6.61031,3.34771,2014,9,26,27.66,23.21,90.44,24.99
6.61031,3.34771,2014,9,27,26.88,22.88,89.26,24.52
6.61031,3.34771,2014,9,28,28.02,22.98,90.66,25.08
6.61031,3.34771,2014,9,29,29.13,23.08,87.57,25.62
6.61031,3.34771,2014,9,30,26.54,23.54,93.77,24.72
6.61031,3.34771,2014,10,1,27.56,23.39,90.36,25.13
6.61031,3.34771,2014,10,2,26.88,23.22,91.15,24.75
6.61031,3.34771,2014,10,3,26.48,23.24,93.43,24.82
6.61031,3.34771,2014,10,4,28.69,23.72,89.42,25.64
6.61031,3.34771,2014,10,5,28.93,23.23,88.15,25.8
6.61031,3.34771,2014,10,6,28.72,23.34,89.38,25.73
6.61031,3.34771,2014,10,7,29.35,23.47,88.35,25.96
6.61031,3.34771,2014,10,8,29.12,23.46,89.05,25.92
6.61031,3.34771,2014,10,9,29.45,23.64,88.51,26.17
6.61031,3.34771,2014,10,10,28.43,23.67,90.03,25.85
6.61031,3.34771,2014,10,11,27.37,24.01,92.15,25.45
6.61031,3.34771,2014,10,12,28.07,23.38,89.89,25.42
6.61031,3.34771,2014,10,13,27.63,23.51,90.51,25.21
6.61031,3.34771,2014,10,14,28.16,23.39,89.88,25.48
6.61031,3.34771,2014,10,15,28.83,23.54,89.48,25.85
6.61031,3.34771,2014,10,16,28.55,23.88,90.81,26.02
6.61031,3.34771,2014,10,17,28.3,24.45,91.53,25.97
6.61031,3.34771,2014,10,18,27.79,24.17,92.05,25.55
6.61031,3.34771,2014,10,19,26.35,23.63,92.66,24.92
6.61031,3.34771,2014,10,20,29.63,23.6,83.89,25.94
6.61031,3.34771,2014,10,21,30.18,22.68,86.53,26.09
6.61031,3.34771,2014,10,22,28.98,23.77,88.54,26.07
6.61031,3.34771,2014,10,23,28.3,23.78,90.09,25.69
6.61031,3.34771,2014,10,24,29.18,23.61,87.85,26.05
6.61031,3.34771,2014,10,25,27.31,23.98,91.96,25.31
6.61031,3.34771,2014,10,26,26.69,23.76,92.92,25.01
6.61031,3.34771,2014,10,27,28.26,23.41,89.07,25.65
6.61031,3.34771,2014,10,28,27.69,24.14,92.14,25.65
6.61031,3.34771,2014,10,29,29.11,23.68,88.48,26.12
6.61031,3.34771,2014,10,30,28.17,23.92,90.33,25.78
6.61031,3.34771,2014,10,31,27.78,23.57,89.58,25.41
6.61031,3.34771,2014,11,1,29.03,23.39,88.55,25.94
6.61031,3.34771,2014,11,2,28.87,23.56,89.11,25.86
6.61031,3.34771,2014,11,3,29.18,23.77,87.56,26.18
6.61031,3.34771,2014,11,4,27.44,24.26,91.38,25.67
6.61031,3.34771,2014,11,5,26.43,23.93,92.83,24.94
6.61031,3.34771,2014,11,6,28.37,23.18,86.55,25.48
6.61031,3.34771,2014,11,7,29.47,23.14,87.21,26.07
6.61031,3.34771,2014,11,8,29.97,23.67,88.44,26.48
6.61031,3.34771,2014,11,9,30.43,23.88,87.94,26.8
6.61031,3.34771,2014,11,10,27.93,24.57,92.23,26.05
6.61031,3.34771,2014,11,11,27.67,24.28,89.46,25.69
6.61031,3.34771,2014,11,12,29.05,23.51,87.66,25.96
6.61031,3.34771,2014,11,13,29.47,23.68,87.82,26.32
6.61031,3.34771,2014,11,14,29.03,24.2,88.54,26.33
6.61031,3.34771,2014,11,15,29.89,23.92,86.39,26.48
6.61031,3.34771,2014,11,16,30.61,23.68,85.2,26.9
6.61031,3.34771,2014,11,17,28.54,24.51,90.6,26.33
6.61031,3.34771,2014,11,18,27.64,24.5,89.87,25.82
6.61031,3.34771,2014,11,19,28.81,23.84,86.31,26.03
6.61031,3.34771,2014,11,20,29.06,23.77,88.37,26.13
6.61031,3.34771,2014,11,21,29.39,24.25,86.78,26.39
6.61031,3.34771,2014,11,22,29.93,24.62,83.13,26.99
6.61031,3.34771,2014,11,23,29.83,23.9,84.93,26.59
6.61031,3.34771,2014,11,24,28.39,24.35,88.36,26.12
6.61031,3.34771,2014,11,25,29.21,24.14,87.08,26.32
6.61031,3.34771,2014,11,26,29.24,24.04,86.56,26.22
6.61031,3.34771,2014,11,27,28.85,23.96,87.21,26.09
6.61031,3.34771,2014,11,28,28.71,24.3,87.53,26.16
6.61031,3.34771,2014,11,29,28.83,24.13,87.69,26.06
6.61031,3.34771,2014,11,30,30.72,23.22,81.71,26.69
6.61031,3.34771,2014,12,1,30.91,23.25,82.02,26.63
6.61031,3.34771,2014,12,2,29.87,23.59,85.74,26.47
6.61031,3.34771,2014,12,3,30.22,24.19,85.28,26.69
6.61031,3.34771,2014,12,4,29.76,24.29,85.4,26.51
6.61031,3.34771,2014,12,5,30.11,24.03,83.44,26.7
6.61031,3.34771,2014,12,6,30.79,24.34,83.4,26.94
6.61031,3.34771,2014,12,7,31.05,24.03,83.58,27.01
6.61031,3.34771,2014,12,8,31.02,23.93,82.86,27.03
6.61031,3.34771,2014,12,9,30.72,24.01,83.3,26.93
6.61031,3.34771,2014,12,10,30.91,23.78,84.22,26.91
6.61031,3.34771,2014,12,11,30.16,24.21,86.43,26.69
6.61031,3.34771,2014,12,12,30.61,24.53,79.16,27.22
6.61031,3.34771,2014,12,13,29.8,23.91,83.87,26.46
6.61031,3.34771,2014,12,14,30.97,23.64,76.48,26.87
6.61031,3.34771,2014,12,15,30.56,24.13,82.61,26.73
6.61031,3.34771,2014,12,16,30.46,24.07,83.35,26.62
6.61031,3.34771,2014,12,17,30.49,24.05,81.4,26.74
6.61031,3.34771,2014,12,18,30.64,24.16,81.86,26.72
6.61031,3.34771,2014,12,19,29.84,24.37,84.76,26.59
6.61031,3.34771,2014,12,20,30.33,24.01,83.35,26.63
6.61031,3.34771,2014,12,21,30.89,23.74,81.19,26.84
6.61031,3.34771,2014,12,22,30.53,23.3,81.4,26.5
6.61031,3.34771,2014,12,23,30.14,23.63,77.15,26.52
6.61031,3.34771,2014,12,24,29.33,20.78,75.52,24.89
6.61031,3.34771,2014,12,25,29.01,20.89,67.7,25.4
6.61031,3.34771,2014,12,26,28.54,18.99,62.37,24.04
6.61031,3.34771,2014,12,27,28.86,19.03,65.33,24.04
6.61031,3.34771,2014,12,28,29.55,21.81,71.23,25.46
6.61031,3.34771,2014,12,29,30.51,21.79,76.56,25.78
6.61031,3.34771,2014,12,30,29.89,22.95,78.71,26.34
6.61031,3.34771,2014,12,31,28.85,20.54,65.65,24.8
6.61031,3.34771,2015,1,1,29.85,19.92,66.28,24.36
6.61031,3.34771,2015,1,2,29.93,20.75,70.83,25.5
6.61031,3.34771,2015,1,3,29.41,20.62,74.62,24.84
6.61031,3.34771,2015,1,4,27.67,17.75,61.32,23.11
6.61031,3.34771,2015,1,5,27.68,16.12,58.06,22.53
6.61031,3.34771,2015,1,6,26.04,16,64.04,21.64
6.61031,3.34771,2015,1,7,26.78,18.4,61.15,22.74
6.61031,3.34771,2015,1,8,28.32,17.81,61.32,23.34
6.61031,3.34771,2015,1,9,26.79,17.5,66.74,22.12
6.61031,3.34771,2015,1,10,26.21,14.44,61.59,20.67
6.61031,3.34771,2015,1,11,26.5,14.45,59.77,20.76
6.61031,3.34771,2015,1,12,28.05,13.84,57.59,20.88
6.61031,3.34771,2015,1,13,25.66,13.23,59.45,20.26
6.61031,3.34771,2015,1,14,27.48,15.17,60.56,21.53
6.61031,3.34771,2015,1,15,28.79,16.71,66.45,22.58
6.61031,3.34771,2015,1,16,29.42,18.42,75.85,23.6
6.61031,3.34771,2015,1,17,30.11,19.54,79.57,24.48
6.61031,3.34771,2015,1,18,30.08,21.54,84.84,25.22
6.61031,3.34771,2015,1,19,30.18,22.15,85.83,25.63
6.61031,3.34771,2015,1,20,30.07,22.32,85.59,25.72
6.61031,3.34771,2015,1,21,30.55,22.86,83.84,26.3
6.61031,3.34771,2015,1,22,31.41,23.36,81.78,26.81
6.61031,3.34771,2015,1,23,30.67,23.58,84.51,26.7
6.61031,3.34771,2015,1,24,30.22,24.01,86.66,26.53
6.61031,3.34771,2015,1,25,29.82,23.68,86.43,26.49
6.61031,3.34771,2015,1,26,30.2,24.08,85.75,26.6
6.61031,3.34771,2015,1,27,30.14,23.93,85.82,26.5
6.61031,3.34771,2015,1,28,30.84,24.18,84.76,26.97
6.61031,3.34771,2015,1,29,30.05,24.42,86.48,26.76
6.61031,3.34771,2015,1,30,30.51,24.08,84.97,26.85
6.61031,3.34771,2015,1,31,29.82,24.18,86.69,26.65
6.61031,3.34771,2015,2,1,29.05,24.77,88.69,26.56
6.61031,3.34771,2015,2,2,31.4,24.79,84.89,27.47
6.61031,3.34771,2015,2,3,30.88,24.53,85.3,27.28
6.61031,3.34771,2015,2,4,30.84,24.58,84.6,27.36
6.61031,3.34771,2015,2,5,30.87,24.71,85.01,27.42
6.61031,3.34771,2015,2,6,30,25.08,86.56,27.19
6.61031,3.34771,2015,2,7,29.65,24.82,87.35,26.98
6.61031,3.34771,2015,2,8,31.61,24.82,83.37,27.61
6.61031,3.34771,2015,2,9,30.67,25.18,84.08,27.41
6.61031,3.34771,2015,2,10,28.95,25.25,87.69,26.85
6.61031,3.34771,2015,2,11,30.51,24.55,85.62,27.11
6.61031,3.34771,2015,2,12,29.12,24.75,87.27,26.52
6.61031,3.34771,2015,2,13,29.52,24.67,86.43,26.75
6.61031,3.34771,2015,2,14,28.89,24.97,89.29,26.63
6.61031,3.34771,2015,2,15,29.99,24.81,85.45,26.98
6.61031,3.34771,2015,2,16,29.39,24.53,86.53,26.67
6.61031,3.34771,2015,2,17,29.5,24.5,88.22,26.77
6.61031,3.34771,2015,2,18,28.67,24.33,90.36,26.19
6.61031,3.34771,2015,2,19,29.46,24.31,81.8,26.4
6.61031,3.34771,2015,2,20,30.85,23.57,81.67,26.89
6.61031,3.34771,2015,2,21,30.96,24.05,82.34,27.16
6.61031,3.34771,2015,2,22,28.83,24.9,85.62,26.75
6.61031,3.34771,2015,2,23,29.17,24.99,87.23,26.74
6.61031,3.34771,2015,2,24,30.47,24.67,80.22,27.05
6.61031,3.34771,2015,2,25,31.26,24.87,81.31,27.41
6.61031,3.34771,2015,2,26,29.79,24.73,85.68,27.01
6.61031,3.34771,2015,2,27,29.45,24.69,84.35,26.76
6.61031,3.34771,2015,2,28,30.48,24.12,82.94,26.94
6.61031,3.34771,2015,3,1,31,24.64,81.36,27.25
6.61031,3.34771,2015,3,2,31.86,24.67,77.34,27.6
6.61031,3.34771,2015,3,3,30.76,24.73,84.36,27.33
6.61031,3.34771,2015,3,4,31.48,24.81,80.58,27.43
6.61031,3.34771,2015,3,5,30.41,24.74,83.84,27.22
6.61031,3.34771,2015,3,6,30.67,25.46,83.92,27.47
6.61031,3.34771,2015,3,7,30.87,24.63,84.67,27.31
6.61031,3.34771,2015,3,8,31.13,24.66,84,27.45
6.61031,3.34771,2015,3,9,30.51,25.57,85.95,27.49
6.61031,3.34771,2015,3,10,29.63,24.87,88.32,27.09
6.61031,3.34771,2015,3,11,29.04,25.26,88.53,26.83
6.61031,3.34771,2015,3,12,31.52,24.59,83.84,27.6
6.61031,3.34771,2015,3,13,31.02,24.95,85.81,27.67
6.61031,3.34771,2015,3,14,31.95,25.19,82.82,28.11
6.61031,3.34771,2015,3,15,30.64,25.44,87.56,27.58
6.61031,3.34771,2015,3,16,28.58,25.74,89,26.94
6.61031,3.34771,2015,3,17,28.97,25.57,90.32,26.84
6.61031,3.34771,2015,3,18,29.59,24.91,85.75,27.06
6.61031,3.34771,2015,3,19,29.87,25.01,88.17,27.02
6.61031,3.34771,2015,3,20,29.44,24.79,89.4,26.9
6.61031,3.34771,2015,3,21,28.89,25.45,90.7,26.85
6.61031,3.34771,2015,3,22,28.81,24.7,89.6,26.47
6.61031,3.34771,2015,3,23,29.49,24.77,88.66,26.89
6.61031,3.34771,2015,3,24,29.75,25.38,86.79,27.11
6.61031,3.34771,2015,3,25,28.83,25.69,89.58,27
6.61031,3.34771,2015,3,26,28.64,25.25,87.91,26.62
6.61031,3.34771,2015,3,27,29.05,24.99,88.84,26.73
6.61031,3.34771,2015,3,28,29.19,25.11,88.78,26.89
6.61031,3.34771,2015,3,29,29.53,25.23,89.57,27.06
6.61031,3.34771,2015,3,30,29.81,24.89,86.71,27.06
6.61031,3.34771,2015,3,31,28.75,24.84,85.13,26.33
6.61031,3.34771,2015,4,1,29.5,24.27,81.05,26.52
6.61031,3.34771,2015,4,2,30.76,23.88,79.87,26.91
6.61031,3.34771,2015,4,3,28.98,24.71,89.89,26.65
6.61031,3.34771,2015,4,4,28.08,25.07,92.27,26.35
6.61031,3.34771,2015,4,5,28.76,25,90.06,26.44
6.61031,3.34771,2015,4,6,29.24,24.55,88.06,26.63
6.61031,3.34771,2015,4,7,28.91,25.02,88.13,26.65
6.61031,3.34771,2015,4,8,28.94,24.91,89.36,26.69
6.61031,3.34771,2015,4,9,28.7,25.25,89.4,26.71
6.61031,3.34771,2015,4,10,28.84,25.09,89.39,26.68
6.61031,3.34771,2015,4,11,28.87,24.88,88.7,26.69
6.61031,3.34771,2015,4,12,28.69,25.04,89.23,26.64
6.61031,3.34771,2015,4,13,30.78,25.1,82.28,27.46
6.61031,3.34771,2015,4,14,31.61,25.43,82.51,27.95
6.61031,3.34771,2015,4,15,31.3,25.12,84.62,27.79
6.61031,3.34771,2015,4,16,31.06,25.39,83.08,27.83
6.61031,3.34771,2015,4,17,31.89,25.5,80.57,28.08
6.61031,3.34771,2015,4,18,31.1,25.19,84.19,27.77
6.61031,3.34771,2015,4,19,30.12,25.24,85.95,27.38
6.61031,3.34771,2015,4,20,29.78,25.54,86.38,27.4
6.61031,3.34771,2015,4,21,29.76,25.58,87.87,27.4
6.61031,3.34771,2015,4,22,30.08,25.63,87.79,27.47
6.61031,3.34771,2015,4,23,29.61,25.31,87.52,27.18
6.61031,3.34771,2015,4,24,28.94,25.37,89.87,26.83
6.61031,3.34771,2015,4,25,29.93,25.31,87.89,27.23
6.61031,3.34771,2015,4,26,29.06,25.16,87.98,26.89
6.61031,3.34771,2015,4,27,30.44,24.67,83.04,27.28
6.61031,3.34771,2015,4,28,29.35,25.06,86.45,26.99
6.61031,3.34771,2015,4,29,30.57,25.03,86.23,27.47
6.61031,3.34771,2015,4,30,29.57,25.3,87.88,27.08
6.61031,3.34771,2015,5,1,29.12,25.46,89.36,27.01
6.61031,3.34771,2015,5,2,29.2,25.04,89.12,27.03
6.61031,3.34771,2015,5,3,29.63,25.5,89.35,27.29
6.61031,3.34771,2015,5,4,29.36,25.5,88.69,27.14
6.61031,3.34771,2015,5,5,28.54,24.88,89.33,26.39
6.61031,3.34771,2015,5,6,29.71,24.42,84.3,26.77
6.61031,3.34771,2015,5,7,30.56,24.72,86.06,27.42
6.61031,3.34771,2015,5,8,29.48,25.9,88.69,27.36
6.61031,3.34771,2015,5,9,29.14,25.22,87.72,27.05
6.61031,3.34771,2015,5,10,28.97,25.33,88.45,26.95
6.61031,3.34771,2015,5,11,29.29,24.98,88.11,26.98
6.61031,3.34771,2015,5,12,29.28,25.37,89.77,27.11
6.61031,3.34771,2015,5,13,29.65,25.62,88.54,27.39
6.61031,3.34771,2015,5,14,28.63,25.43,90.87,26.75
6.61031,3.34771,2015,5,15,29.25,24.74,85.04,27.05
6.61031,3.34771,2015,5,16,28.87,24.87,87.07,26.7
6.61031,3.34771,2015,5,17,29.44,24.94,88.36,26.98
6.61031,3.34771,2015,5,18,28.34,24.96,88.99,26.37
6.61031,3.34771,2015,5,19,29.54,24.67,85.74,26.89
6.61031,3.34771,2015,5,20,29.11,25.13,87.98,26.92
6.61031,3.34771,2015,5,21,29.8,25.04,87.94,27.15
6.61031,3.34771,2015,5,22,29.28,25.46,89.72,27.07
6.61031,3.34771,2015,5,23,28.19,24.4,90.31,26.24
6.61031,3.34771,2015,5,24,28.47,23.67,88.88,25.83
6.61031,3.34771,2015,5,25,30.48,24.4,83.04,27.12
6.61031,3.34771,2015,5,26,29.17,24.97,87.3,26.99
6.61031,3.34771,2015,5,27,28.15,25.14,91.22,26.49
6.61031,3.34771,2015,5,28,28.2,24.44,89.13,26.07
6.61031,3.34771,2015,5,29,27.87,24.52,90.25,25.94
6.61031,3.34771,2015,5,30,29.41,24.32,88.19,26.67
6.61031,3.34771,2015,5,31,27.37,25.27,92.72,26.12
6.61031,3.34771,2015,6,1,28.45,24.98,90.89,26.32
6.61031,3.34771,2015,6,2,27.88,24.83,91.4,26.09
6.61031,3.34771,2015,6,3,27.78,24.7,91.41,25.96
6.61031,3.34771,2015,6,4,28.06,24.41,91.27,25.98
6.61031,3.34771,2015,6,5,27.39,24.25,91.77,25.56
6.61031,3.34771,2015,6,6,27.9,23.84,91.18,25.54
6.61031,3.34771,2015,6,7,27.59,24.14,91.94,25.68
6.61031,3.34771,2015,6,8,27.21,24.13,90.76,25.3
6.61031,3.34771,2015,6,9,28.53,23.87,89.3,25.88
6.61031,3.34771,2015,6,10,28.56,23.85,89.31,25.88
6.61031,3.34771,2015,6,11,27.36,24.16,89.6,25.49
6.61031,3.34771,2015,6,12,28.27,24.38,90.98,25.93
6.61031,3.34771,2015,6,13,27.06,24.43,92.66,25.46
6.61031,3.34771,2015,6,14,28.29,24.03,90,25.8
6.61031,3.34771,2015,6,15,29.28,23.97,87.17,26.14
6.61031,3.34771,2015,6,16,29.11,24.33,85.49,26.28
6.61031,3.34771,2015,6,17,27.3,24.08,89,25.56
6.61031,3.34771,2015,6,18,27.79,24.19,89.92,25.71
6.61031,3.34771,2015,6,19,28.69,24.07,87.42,25.98
6.61031,3.34771,2015,6,20,27.46,23.68,91.78,25.32
6.61031,3.34771,2015,6,21,28.44,23.37,89.03,25.4
6.61031,3.34771,2015,6,22,28.55,23.44,88.34,25.51
6.61031,3.34771,2015,6,23,28.12,23.63,88.19,25.45
6.61031,3.34771,2015,6,24,28.78,23.28,87.96,25.73
6.61031,3.34771,2015,6,25,28.41,23.84,88.23,25.68
6.61031,3.34771,2015,6,26,28.41,23.72,87.88,25.73
6.61031,3.34771,2015,6,27,28.14,23.79,89.65,25.56
6.61031,3.34771,2015,6,28,28.25,23.83,90.04,25.47
6.61031,3.34771,2015,6,29,28.31,23.73,88.82,25.47
6.61031,3.34771,2015,6,30,28.5,23.61,88.74,25.52
6.61031,3.34771,2015,7,1,28.49,23.78,87.58,25.59
6.61031,3.34771,2015,7,2,28.28,23.64,90.79,25.48
6.61031,3.34771,2015,7,3,27.87,23.67,89.53,25.21
6.61031,3.34771,2015,7,4,28.03,23.29,89.8,25.31
6.61031,3.34771,2015,7,5,27.2,23.45,90.57,25.12
6.61031,3.34771,2015,7,6,27.8,23.25,89.58,25.43
6.61031,3.34771,2015,7,7,28.68,23.98,89.47,25.77
6.61031,3.34771,2015,7,8,28.5,23.81,89.51,25.9
6.61031,3.34771,2015,7,9,29.09,23.84,88.59,26.12
6.61031,3.34771,2015,7,10,27.57,24.11,92.2,25.59
6.61031,3.34771,2015,7,11,27.18,23.85,92.97,25.3
6.61031,3.34771,2015,7,12,27.58,23.77,91.77,25.27
6.61031,3.34771,2015,7,13,27.9,23.44,89.75,25.4
6.61031,3.34771,2015,7,14,28.22,23.44,90.46,25.45
6.61031,3.34771,2015,7,15,27.9,23.83,91.3,25.42
6.61031,3.34771,2015,7,16,27.72,23.53,90.6,25.2
6.61031,3.34771,2015,7,17,28.61,23.14,88.42,25.56
6.61031,3.34771,2015,7,18,28.21,24.01,89.63,25.52
6.61031,3.34771,2015,7,19,27.35,23.87,90.78,25.14
6.61031,3.34771,2015,7,20,27.79,23.48,86.96,25.06
6.61031,3.34771,2015,7,21,28.23,22.84,84.61,25.09
6.61031,3.34771,2015,7,22,28.75,22.12,84.39,25.02
6.61031,3.34771,2015,7,23,28.88,21.83,83.99,25.09
6.61031,3.34771,2015,7,24,27.65,23.14,86.03,24.81
6.61031,3.34771,2015,7,25,27.58,22.8,86.59,24.85
6.61031,3.34771,2015,7,26,28.21,22.76,84.78,25.09
6.61031,3.34771,2015,7,27,26.76,23.03,87.49,24.47
6.61031,3.34771,2015,7,28,26.15,22.38,86.54,23.98
6.61031,3.34771,2015,7,29,27.53,21.8,84.46,24.31
6.61031,3.34771,2015,7,30,28.27,22.1,85.29,24.68
6.61031,3.34771,2015,7,31,28.31,22.48,85.95,24.86
6.61031,3.34771,2015,8,1,28.59,22.21,86.25,24.95
6.61031,3.34771,2015,8,2,28.58,22.75,87.02,24.94
6.61031,3.34771,2015,8,3,28.23,22.4,87.61,24.91
6.61031,3.34771,2015,8,4,28.65,22.46,86.67,25.1
6.61031,3.34771,2015,8,5,28.54,22.66,87.07,25.15
6.61031,3.34771,2015,8,6,28.25,23.19,88.67,25.2
6.61031,3.34771,2015,8,7,28.1,23.12,88.46,25.17
6.61031,3.34771,2015,8,8,27.76,23.17,88.69,25.04
6.61031,3.34771,2015,8,9,28.6,23.15,87.3,25.29
6.61031,3.34771,2015,8,10,28.44,23.08,87.68,25.2
6.61031,3.34771,2015,8,11,28.92,22.54,85.76,25.26
6.61031,3.34771,2015,8,12,28.2,23.04,87.67,25.16
6.61031,3.34771,2015,8,13,28.7,22.99,88.33,25.27
6.61031,3.34771,2015,8,14,27.6,23.35,89.61,25.09
6.61031,3.34771,2015,8,15,28.57,22.91,87.45,25.21
6.61031,3.34771,2015,8,16,29.23,22.74,87.1,25.55
6.61031,3.34771,2015,8,17,27.76,23.47,89.56,25.1
6.61031,3.34771,2015,8,18,28.31,23.36,88.94,25.21
6.61031,3.34771,2015,8,19,27.9,23.18,90.47,24.99
6.61031,3.34771,2015,8,20,27.64,23.32,90.33,24.83
6.61031,3.34771,2015,8,21,27.12,23.18,91.18,24.62
6.61031,3.34771,2015,8,22,28.7,22.72,87.76,25.29
6.61031,3.34771,2015,8,23,25.49,23.36,93.29,24.26
6.61031,3.34771,2015,8,24,27.99,22.98,90.02,25.06
6.61031,3.34771,2015,8,25,28.19,23.22,89.12,25.17
6.61031,3.34771,2015,8,26,28.74,23.19,88.39,25.4
6.61031,3.34771,2015,8,27,27.15,23.4,90.52,24.8
6.61031,3.34771,2015,8,28,27.67,23.19,88.82,24.88
6.61031,3.34771,2015,8,29,28.1,22.88,88.01,24.98
6.61031,3.34771,2015,8,30,28.88,22.57,85.8,25.26
6.61031,3.34771,2015,8,31,27.85,23.06,88.75,24.96
6.61031,3.34771,2015,9,1,28.38,23,86.65,25.08
6.61031,3.34771,2015,9,2,28.73,22.63,85.75,25.1
6.61031,3.34771,2015,9,3,29.15,22.77,85.98,25.42
6.61031,3.34771,2015,9,4,28.12,23.11,88.4,25.14
6.61031,3.34771,2015,9,5,27.87,23.55,89.98,25.2
6.61031,3.34771,2015,9,6,27.38,23.47,90.86,24.92
6.61031,3.34771,2015,9,7,28.07,22.96,89.34,24.99
6.61031,3.34771,2015,9,8,28.57,22.66,87.8,25.17
6.61031,3.34771,2015,9,9,28.72,23.25,88.05,25.43
6.61031,3.34771,2015,9,10,28.22,23.05,87.85,25.3
6.61031,3.34771,2015,9,11,27.41,23.29,89.6,25.06
6.61031,3.34771,2015,9,12,28.57,23.12,88.51,25.44
6.61031,3.34771,2015,9,13,28.81,23.53,88.47,25.6
6.61031,3.34771,2015,9,14,28.81,23.43,87.91,25.59
6.61031,3.34771,2015,9,15,27.88,23.57,89.68,25.23
6.61031,3.34771,2015,9,16,27.29,23.53,90.35,24.93
6.61031,3.34771,2015,9,17,28.97,23.09,88.13,25.63
6.61031,3.34771,2015,9,18,28.48,23.38,89.27,25.34
6.61031,3.34771,2015,9,19,28.57,23.33,88.46,25.39
6.61031,3.34771,2015,9,20,27.37,23.24,90.25,25.09
6.61031,3.34771,2015,9,21,28.25,23.38,88.51,25.4
6.61031,3.34771,2015,9,22,27.93,23.33,90.13,25.33
6.61031,3.34771,2015,9,23,29.38,23.46,87.3,25.95
6.61031,3.34771,2015,9,24,26.81,24.02,92.7,25.11
6.61031,3.34771,2015,9,25,27.3,23.61,91.28,25.12
6.61031,3.34771,2015,9,26,28.95,23.48,88.32,25.8
6.61031,3.34771,2015,9,27,29.31,23.73,88.05,25.98
6.61031,3.34771,2015,9,28,28.32,24.01,90.35,25.72
6.61031,3.34771,2015,9,29,26.36,23.85,93.33,24.93
6.61031,3.34771,2015,9,30,27.71,23.56,90.88,25.22
6.61031,3.34771,2015,10,1,29.43,23.18,88.49,25.82
6.61031,3.34771,2015,10,2,29.97,23.67,87.53,26.07
6.61031,3.34771,2015,10,3,28.77,23.61,88.71,25.73
6.61031,3.34771,2015,10,4,29.56,23.64,87.41,26.15
6.61031,3.34771,2015,10,5,29.05,24.16,88.4,26.15
6.61031,3.34771,2015,10,6,28.7,24.25,89.39,26.01
6.61031,3.34771,2015,10,7,26.97,23.83,91.2,25.27
6.61031,3.34771,2015,10,8,28.64,23.21,86.16,25.48
6.61031,3.34771,2015,10,9,28.82,23.39,88.12,25.71
6.61031,3.34771,2015,10,10,28.76,23.86,85.91,25.8
6.61031,3.34771,2015,10,11,29.95,23.1,86.73,26.24
6.61031,3.34771,2015,10,12,29.13,24.36,88.4,26.21
6.61031,3.34771,2015,10,13,29.23,23.97,89.01,26.31
6.61031,3.34771,2015,10,14,28.23,24.49,91.16,25.98
6.61031,3.34771,2015,10,15,29.45,23.68,87.45,26.31
6.61031,3.34771,2015,10,16,29.62,24.59,89.25,26.55
6.61031,3.34771,2015,10,17,29.75,24.52,88.12,26.74
6.61031,3.34771,2015,10,18,28.29,24.69,90.42,26.18
6.61031,3.34771,2015,10,19,28.72,24.58,90.67,26.22
6.61031,3.34771,2015,10,20,29.35,24.46,89.26,26.55
6.61031,3.34771,2015,10,21,27.21,24.55,92.73,25.82
6.61031,3.34771,2015,10,22,27.92,24.25,91.55,25.73
6.61031,3.34771,2015,10,23,29.36,24.02,87.53,26.31
6.61031,3.34771,2015,10,24,29.23,24.08,88.42,26.31
6.61031,3.34771,2015,10,25,28.16,24.51,90.41,26.03
6.61031,3.34771,2015,10,26,29.27,23.78,88.19,26.33
6.61031,3.34771,2015,10,27,28.19,24.45,90.23,26.02
6.61031,3.34771,2015,10,28,28.72,23.77,87.52,26.03
6.61031,3.34771,2015,10,29,27.57,24.17,89.27,25.71
6.61031,3.34771,2015,10,30,29.79,23.72,85.8,26.31
6.61031,3.34771,2015,10,31,28.97,24.18,88.48,26.12
6.61031,3.34771,2015,11,1,28.53,24.28,87.87,25.92
6.61031,3.34771,2015,11,2,26.84,23.83,91.6,25.1
6.61031,3.34771,2015,11,3,29.51,23.75,86.57,26.19
6.61031,3.34771,2015,11,4,29.93,23.98,86.36,26.59
